id	title	abstract	label	actual
2215	首例！中电胡布2×660兆瓦燃煤发电成功达成项目完工	湘潭市人民政府于2023年2月24日发布了《湘潭市十四五节能减排综合工作实施方案》。该方案旨在推动节能减排，支持绿色低碳发展，并助力实现碳达峰和碳中和目标。主要内容包括：1. **节能减排目标**：   - 到2025年，单位GDP能源消耗比2020年下降16%，重点工程减排目标分别为5500吨化学需氧量、400吨氨氮、6434吨氮氧化物、2394吨挥发性有机物。   - 二氧化碳排放增量得到有效控制，绿色低碳经济体系初步形成。2. **重点工程**：   - 推进钢铁、有色金属、建材、化工等行业的绿色升级，强化节能降碳和污染物治理。   - 大力推动工业节能改造，促进燃气锅炉低氮改造和清洁生产。   - 推进园区节能环保提升工程，鼓励绿色制造和资源化利用。3. **建筑与城市**：   - 推动建筑节能改造，发展超低能耗建筑，推广绿色建材。   - 发展低碳城市和海绵城市，优化公共供水管网和建筑能效。4. **交通与物流**：   - 推进新能源汽车发展和充电设施建设，鼓励绿色货运和多式联运。   - 实施清洁柴油机行动，推广低能耗运输装备。5. **农业与农村**：   - 推广可再生能源在农业和农村中的应用，推进农房节能改造和农业面源污染防治。6. **公共机构**：   - 完善公共建筑能效管理，推动节能技术改造，支持新能源汽车配置。7. **污染物减排**：   - 加强对挥发性有机物的控制，实施全过程污染物治理。8. **新能源开发**：   - 支持火电企业利用屋顶光伏建设，推动清洁能源产业，预计非化石能源占比达到22%。9. **环境基础设施**：   - 加强污水和垃圾处理设施建设，推进污水资源化利用和建筑垃圾资源化。10. **政策机制**：    - 完善节能减排政策，实施能耗双控制度和排污总量控制制度，遏制高耗能高排放项目，推动绿色金融和市场机制。该方案明确了节能减排的各项目标和措施，涵盖了工业、建筑、交通、农业等多个领域，旨在全面提升湘潭市的绿色发展水平。	自媒体	0
1057	国网与陕西地电双方股东注册成立新公司，原国网陕西公司董事长担任新公司董事长	四川省经济和信息化厅发布的实施意见强调到2025年推进工业企业的安全、环保、节能技术改造，推动工业互联网及数字化技术在传统行业的应用，提升安全和绿色发展水平。主要目标包括建立综合评价指标体系、完成重点行业技术改造，并投资超1000亿元。意见还强调通过技术改造提升企业的风险管理、质量控制、能源管理和资源利用效率，推动设备更新，淘汰落后产能，以及建设技术改造服务体系和创新平台。	自媒体	0
3436	湖南湘潭：“十四五”支持和推进火电企业利用屋顶开展光伏建筑一体化建设	国网陕西省电力有限公司于2021年7月20日正式成立，注册资本为353亿元。新公司的股东包括国家电网有限公司和陕西省国资委，分别持股71%和28%。该公司的董事长为胡卫东，标志着陕西电网整合进入实质性阶段。陕西省政府与国家电网有限公司于2024年7月13日在西安签署了合作框架协议，根据协议，陕西省地方电力集团有限公司（陕西地电）将并入国家电网体系。陕西地电是陕西省属的大型国有企业，成立于1989年，注册资本100亿元，主要承担省内供电任务及相关服务。陕西地电的供电面积为1425万平方公里，占全省的76%，服务人口2000万，拥有725万户用电客户。2019年，陕西地电实现售电量463亿千瓦时，营业收入238亿元，资产规模309亿元。该公司设定了到2030年成为国内一流综合能源服务集团的目标，收入达到1000亿元。国家电网公司和南方电网公司一直在整合地方电网，以实现全国电网的统一规划，特别是在新能源发展和碳中和目标下，电网的统一规划显得更加重要。	自媒体	0
1465	「2023量子信息技术学术交流大会」入选中国科协重要学术会议	6月26日，在内蒙古鄂尔多斯市召开了智能化矿山数据融合共享规范发布会。会议强调，规范的发布将解决矿山智能化建设中遇到的数据编码不统一、通信接口不兼容、系统集成难度大等问题。规范旨在推动矿山数据的互联互通，提升智能化矿山的安全性和效率。会议指出，要认真贯彻习近平新时代中国特色社会主义思想，坚持人民至上，注重科技减人安全高效，深化规范的宣传和实施，形成标杆矿山，并总结经验。会议还对矿山安全防范工作进行了安排。约150名各界代表参会。	自媒体	0
3287	四川：推动数字化车间和智能工厂建设打造“5G+工业互联网”标杆项目	江西省发改委最近发布了关于江西赣能上高2x1000MW清洁煤电项目的节能审查意见。以下是主要信息：1. **项目基本情况**：位于宜春市上高县芦洲乡，预计年发电量为100亿千瓦时，厂用电量为39.2亿千瓦时，对外供电量为96.08亿千瓦时。年综合能源消费总量为137.23万吨标准煤。2. **能效要求**：项目能效水平基本可行，原则上同意节能报告。需严格落实能耗双控要求，加强用能监管，提高能源利用效率。3. **节能措施**：   - 按年度编制并报送能源利用状况报告。   - 选用高效节能设备，禁止使用国家淘汰设备。   - 设备招标和采购合同中要列入能效指标。   - 建立能源管理体系和在线监测系统。4. **变动和监督**：   - 若项目能效水平或能源消费总量发生重大变动，需重新编制节能报告并申请审查。   - 如两年内项目未开工，审查意见自动失效。5. **后续要求**：   - 依据审查意见和最终修改的节能报告进行有效监督检查。   - 项目建设单位需形成节能审查意见落实情况自查报告，并申请节能验收。2023年3月7日发布。	自媒体	0
1197	江西赣能上高2x1000MW清洁煤电项目节能报告的审查意见	6月24日，岛南国投海上风电场首次通过山东电力交易平台以配建储能与风电发电主体联合入市。这一举措是全国首例风储联合交易，标志着储能市场化交易的新阶段。根据山东能源监管办等部门发布的通知，新能源场站可以在符合电网安全和优先消纳条件下，优先出清其配建储能的充放电曲线。联合交易有助于提升储能利用率和新能源场站的盈利能力，推动新能源消纳。山东电力交易中心为此开发和测试了系统功能，确保交易顺利进行。到5月底，山东的新型储能装机规模已达201万千瓦，市场化交易电量41亿千瓦时，居全国第一。	自媒体	0
1850	2×350MW！西北电建中标通辽智慧热电联产机组PC总承包项目Ⅱ标段	2月16日，四川成都供电公司推出了编号YJ01的数字员工，这是一款流程自动化机器人（RPA），用于自动化处理供电服务中的重复性任务。YJ01能自动导出重过载、低电压、三相不平衡等数据，并生成异常台区清单，比人工操作快10倍且更准确，有效防止了人为错误。成都供电公司于2021年3月成立了RPA柔性团队，针对数据分散和业务流程重复的问题，研发了RPA软件机器人，通过整合96个业务系统模块和130余项重点业务流程，建立了数据仓库，实现了数据的集中提取和业务流程的无缝衔接，从而提高了运营效率并降低了人力成本。	自媒体	0
2349	河南省“十四五”重点用能单位名单调整	2022年湖南省能源发展报告显示，湖南能源供应稳步增长且低碳转型成效显著。关键数据如下：1. **能源需求与消费**：   - 受疫情影响，能源需求增速放缓，总能源消费量达17亿吨标准煤，同比增长0.7%，增速下降32个百分点。   - 单位GDP能耗和电耗分别同比下降36.07%。2. **能源供应**：   - 电源装机突破2150万千瓦，创历史新高，总装机容量达到5841万千瓦，同比增长7.9%。   - 煤电装机为2396万千瓦，占比41%；风电和光伏装机为1536万千瓦，占比26.3%。   - 外来电力首次超过1100万千瓦，成为全省第二大电力来源。   - 煤炭产量约800万吨，十年来首次回升。3. **低碳转型**：   - 煤炭消费占能源消费总量比重为48.3%，低于全国水平；非化石能源消费占比为23.5%，高于全国水平。   - 新能源电源装机增长占新增电源的70%。   - 可再生非水电力的消纳量分别占全社会用电量的49.5%和17.8%，均高于全国平均水平。4. **充电设施**：   - 湖南充电桩总保有量达178万个，车桩比约31。   - 公共充电桩充电量为0.8亿千瓦时，居全国第九。	自媒体	0
2090	成都供电研发流程自动化机器人员工上线运行	根据中华人民共和国节约能源法和河南省相关实施办法，年能源消费超过5000吨标准煤的企业被纳入重点用能单位管理。2023年版的十四五重点用能单位名单公示了912家企业，其中198家新加入，120家被移出。公示期为2023年6月16日至6月26日。异议可在公示期内书面反馈至省发展改革委环资处。	自媒体	0
1500	国家矿山安全监察局发布《智能化矿山数据融合共享规范》	国家电投诸城100MW204MWh储能示范项目于2023年6月29日成功并网。这是山东省2022年度储能示范项目，也是潍坊市首个大容量独立储能项目。项目投资49亿元，占地4843亩，配置32套磷酸铁锂电池和1套全钒液流电池，能储存电量204MWh，年消纳新能源电量6000万千瓦时。	自媒体	0
